album_uuid,album_title,album_year,album_category,album_music_director,album_lyricist,album_label,album_rating
884b26ab-ff2b-5ff4-b0f9-6d7c2125324c,Trapped (Farebi Jaal),1931,"Hindi, Film",,Master Vasant,,0
07182ee9-438a-5ced-a528-841a7303acbe,Aankh Ka Tara (Matru Bhakti),1932,"Hindi, Film",Motilal Naik,,,0
420c2ca5-2da5-5de3-b5e5-d3711dfcdbf6,Madhuri,1932,"Hindi, Film",Pransukh Nayak,,H.M.V.,0
531a4fe7-377f-50ec-aa82-3247a211df95,Maya Machhindra,1932,"Hindi, Film",Govindrao Tembe,,Saregama,0
63c911d4-27b6-5d1a-b668-766b59c55300,Aurat Ka Pyar,1933,"Hindi, Film",Mushtaq Ahmed,Agha Hashar Kashmiri,,0
c77dc47a-ccaf-58ec-8311-c1c370f64a29,Daku Ki Ladki,1933,"Hindi, Film","Pransukh Nayak, Gadgil",,H.M.V.,0
d51b929c-a47f-504b-8eab-b95929ef6ccb,Karma (Fate),1933,"Hindi, Film",Ernst Broadhurst,"J.L. Freer Hunt, Roy Douglas",GCIL-HMV,0
65e6ef8d-d176-5fe2-94f7-16336deb1ceb,Lal-E-Yaman (Parwiz Parizad),1933,"Hindi, Film","Joseph David, Master Mohammed","Joseph David, Munshi Aashaq",HMV/Odeon Records,0
facc9fff-ab8a-5e50-a8c9-ded9279512b0,Miss 1933,1933,"Hindi, Film",Jhande Khan,,,0
77803905-2974-5bcd-aef9-ec79c9246ab8,Naqli Doctor,1933,"Hindi, Film",,,,0
8a2d9301-022d-5c82-a1ab-2d366a0f33d6,Puran Bhagat (Puran Bhakat),1933,"Hindi, Film",Rai Chand Boral,,HMV/Hindustan/New Theatres,0
1cae8c64-9e7e-5d22-a1d1-da7fec03e4e6,Sairandhri,1933,"Hindi, Film",Govindrao Tembe,,Prabhat Records,0
d736a114-89a7-55a4-96ac-d328f0887ae6,Saubhagya Sundari,1933,"Hindi, Film",Pransukh Nayak,Munshi Zamir,,0
968ad13a-5ffa-5ad4-9ddd-c12152198fc4,Vikram Charitra (Rajkumar Thagsen),1933,"Hindi, Film",,,,0
708954c4-4de7-5f9d-90b1-e4deba17f680,Yahoodi Ki Larki,1933,"Hindi, Film",Pankaj Mullick,"Agha Hashar Kashmiri, Mirza Ghalib",Hindusthan Records,0
9ea7d1a1-c2bf-5e92-b664-6256c2cb69fe,Aaj Kal (Today),1934,"Hindi, Film",S.P. Rane,Narsinh Mehta,Megaphone Records,0
d5c6a70b-4521-5d67-9e36-d43777054b2b,Actress (Bambai Ki Mohini),1934,"Hindi, Film",Lallubhai Naik,Pandit Anuj,GCIL-HMV,0
0a240945-1e46-5995-885d-1dc9a7d3033a,Amrit Manthan,1934,"Hindi, Film",Keshavrao Bhole,Veer Muhammadpuri,GCIL-HMV,0
a43a1eb8-04f3-59ef-9a7e-06bba0163b96,Bala Joban,1934,"Hindi, Film",Badri Prasad,,,0
21cc1470-5f1f-577d-9f15-a41e899c6467,Bhakt Prahlad,1934,"Hindi, Film",Anna Sahab Mainkar,,GCIL-HMV,0
c8205c58-057b-51e9-b6d0-78f4ae90c8b1,Chandidas,1934,"Hindi, Film",Rai Chand Boral,Agha Hashar Kashmiri,Hindusthan Records,4.0
44346c86-8bd5-59ac-a61c-b411a73404b8,Grihalaxmi (Educated Wife),1934,"Hindi, Film",S.P. Rane,,GCIL-HMV,0
eeac520d-5ad7-5937-b061-c2231d26d896,Maharani,1934,"Hindi, Film",N. Chafekar,,,0
adbd9c5d-478c-500f-8b90-b4b9419408e5,Mera Imaan,1934,"Hindi, Film",,Dhaniram Prem,,0
3024ab6a-af56-5031-8307-5f3162971216,Sant Tulsidas,1934,"Hindi, Film","Raghuveer Ramnathkar, Suresh Babu Mane","Tulsidas, Gajanan Jagirdar",EMI-HMV,0
dd4bebbf-491b-5dc4-a2ff-910cdac15f09,Sultana,1934,"Hindi, Film",Mushtaq Hussain,Munshi Aziz,Megaphone Records,0
a606f3d6-ac2d-58d3-ae78-018373ff012b,Vatan Parast,1934,"Hindi, Film",Harischandra Bali,Ramanand Sharma,,0
6c8961e2-1a1f-5076-ab44-feb8d367936e,Azadi,1935,"Hindi, Film",Mushtaq Hussain,,,0
3cc2715f-c417-5fb1-8b01-999d87f21941,Bombay Mail,1935,"Hindi, Film","Lallubhai Naik, Hari Prasanna Das",Sampat Lal Shrivastav 'Anuj',,0
9a95a83f-2a6e-5178-9a7b-de674362a999,Desh Deepak,1935,"Hindi, Film",Master Mohammed,Joseph David,,0
3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,Devdas,1935,"Hindi, Film",Timir Baran,"Kidar Sharma, Traditional",New Theatres/ HMV Records,5.0
b7f1fd61-c650-5db9-96d2-b63f68abaebd,Dhoop Chhaon,1935,"Hindi, Film","Rai Chand Boral, Pankaj Mullick",P. Sudarshan,HMV/Hindustan Records,4.0
f9904513-ed31-5973-9bad-50a885c0d6b6,Dil Ki Pyaas,1935,"Hindi, Film",Nagardas Nayak,Agha Hashar Kashmiri,Megaphone Records,0
fea392bd-9cc6-5563-b6cb-f2482dd46dbc,Divine Sacrifice,1935,"Hindi, Film",Motilal - I,,,0
e0a09f9d-0fd6-5d78-9604-2c50f0633b20,Doctor Madhurika,1935,"Hindi, Film",Pransukh Nayak,Professor Waqif,EMI-HMV,0
0e8446fb-0798-5bee-bb75-8e07e0471fd5,Hind Kesri,1935,"Hindi, Film",Master Mohammed,Joseph David,,0
c97f65ec-2d7c-595c-9bbe-72ce9e6ed9d3,Jawani Ka Nasha,1935,"Hindi, Film",Ramzan Khan,Agha Hashar Kashmiri,,0
04780db6-2fbd-5898-b747-42e9ee45c421,Jeevan Natak,1935,"Hindi, Film",Harischandra Bali,Narottam Vyas,,0
e0e677d0-dda4-57db-a959-bf683eed03c7,Karwan-E-Hayat,1935,"Hindi, Film",Mihir Kiran Bhattacharya,Mirza Ghalib,Hindusthan Records,0
266affe3-6535-5dc7-a1d7-bf2a5b169bf6,Karwan-E-Husn,1935,"Hindi, Film",Binod B. Ganguli,,,0
22d9b15a-507e-5390-920c-d3e20f0bd167,Laal Chitthi,1935,"Hindi, Film",Lallubhai Naik,,,0
0ea56aa4-b765-5d0b-8bd4-a92f60ef3dc6,Noor-E-Yaman,1935,"Hindi, Film",Master Mohammed,Joseph David,,0
c8129dd0-15fb-59fc-89ae-a01c44ada53b,Pardesi Saiyan,1935,"Hindi, Film","Dinkar Rao Amembal, Dinkar Rao",,,0
1364113d-9490-5b09-8643-7061b5da1b40,Raj Mukut,1935,"Hindi, Film",Govindrao Tembe,Shiv Kumar - I,,0
088f24cc-6961-596f-8136-ac7b71fe8481,Swarg Ki Seedhi,1935,"Hindi, Film",Ghulam Haider,,,0
1ab68e51-e07a-555a-a617-480ea52efa21,Achhut Kanya,1936,"Hindi, Film",Saraswati Devi,J.S. Kashyap Naatwan,HMV Records,0
05350ea0-6d7a-58f6-8b9b-d403b8735b7d,Amar Jyoti,1936,"Hindi, Film",Master Krishna Rao,P. Narottam Vyas,HMV Records,0
2f33548c-b89b-55d9-9bee-585dfb0a8e6b,Amar Prem,1936,"Hindi, Film",Aashiq Hussain,,Columbia Records,0
2d18eb12-859e-5d2b-b817-bc202be08a54,Aseer-E-Havas,1936,"Hindi, Film",Govindrao Tembe,Kalim,,0
7322fbca-63cb-5ded-9d27-44f24a7a9f74,Bandit Of The Air,1936,"Hindi, Film",Moti Lal Nayak,,,0
3ba0a11c-7a6d-5c00-9567-194123ebef29,Chhaya (Holy Crime),1936,"Hindi, Film",Dhamman Khan,Pandit Indra,,0
cfdeee15-40e8-50f3-b3e5-a39727b68345,Deccan Queen,1936,"Hindi, Film",Pransukh Nayak,"Zia Sarhadi, Mirza Ghalib",HMV Records,0
6ecd5331-d52d-5a2d-84b1-1ee72e7132c3,Do Deewane,1936,"Hindi, Film",Pransukh Nayak,Raghunath Brahmbhatt,HMV Records,0
016a7bd7-fdf2-52eb-ba58-d68a79bc70d5,Fauladi Mukka,1936,"Hindi, Film",Master Mohammed,Munshi Gyan,HMV Records,0
f1d75105-9853-53f3-b0b1-ce4e7ed28fbb,Gol Nishaan (Mark Of Zero),1936,"Hindi, Film",,,Columbia Records,0
cd9ad45e-6542-5a5f-88a6-042f03b6daa2,Jai Bharat,1936,"Hindi, Film",Master Mohammed,"Gyan, Azim Qawwal Agrewale",,0
14b8acdc-08d2-5ca4-8ca0-e4e2b6e4eec7,Janmabhoomi,1936,"Hindi, Film",Saraswati Devi,Jamuna Swaroop Kashyap Naatwan,HMV Records,0
c9293a10-55b3-5dbb-be5a-85b6449106af,Jeevan Lata,1936,"Hindi, Film",Pransukh Nayak,Pandit Indra,HMV Records,0
c6ec52ea-ff8f-527b-a2c1-9855a6a22250,Jeevan Naiya,1936,"Hindi, Film",Saraswati Devi,Jamuna Swaroop Kashyap Naatwan,HMV Records,0
010a2b2c-f3e2-50e8-99e5-4fcba8d399e8,Kimiagar,1936,"Hindi, Film",Meer Sahib,"Munshi Shams, Munshi Rafiq, Mirza Ghalib",,0
a3647e3e-65fa-519f-b93d-8d0b46a18aa6,Lagna Bandhan,1936,"Hindi, Film",Pransukh Nayak,,HMV Records,0
4fe615e4-9814-5fa2-97f8-6dcfaf524e82,Maa,1936,"Hindi, Film",S.P. Rane,B.N. Gupta,Megaphone Records,0
c35b629d-8ba7-531d-a85d-40b11506a6bb,Manmohan,1936,"Hindi, Film",Ashok Ghosh,Zia Sarhadi,HMV Records,0
d2bf4d1c-6ca3-5265-9c04-4124d1e87db0,Manzil,1936,"Hindi, Film",R.C. Boral,"Arzoo Lakhnavi, A.H. Shore",New Theatres/ HMV Records,0
8a5aba16-21bb-597e-976d-0e1887d1188e,Maya,1936,"Hindi, Film","R.C. Boral, Pankaj Mullick",Asgar Hossain Shore,New Theatres/ HMV Records,0
2e7d5e41-4e0f-5a84-8d70-46ba77f150d5,Millionaire (Karodpati),1936,"Hindi, Film","Rai Chand Boral, Pankaj Mullick","Kedar Sharma, Mirza Ghalib",New Theatre Records,4.0
ba86bdc6-91e3-5d25-9c96-66c855b39ce2,Miss Frontier Mail,1936,"Hindi, Film",Master Mohammed,,,0
c434a878-8703-5950-a834-8835aee49643,Naseeb Ka Chakkar,1936,"Hindi, Film",Brijlal Varma,"Haider Hussain Lakhnavi, Traditional",Megaphone Records,0
65ea8965-79cd-50b4-bb40-36117d372bd2,Noor-E-Wahdat,1936,"Hindi, Film",Motilal - I,,,0
83751221-d7b6-5653-97c8-1a98557d5800,Prem Ki Aag,1936,"Hindi, Film",Mukhtar Begum,Agha Jabbar Sher Hashri,Columbia Records,0
0d2b5163-c7df-57de-975d-0eb9492cbbd0,Pujarin,1936,"Hindi, Film",Timir Baran,Pandit Bhushan,New Theatres/ HMV Records,0
51185aa5-cc3d-597b-93a3-6c4a6b28004d,Raajput Ramani,1936,"Hindi, Film",Keshavrao Bhole,Narottam Vyas,HMV Records,0
cfd09360-5e26-5f03-a52b-ab2aa0158046,Romantic India,1936,"Hindi, Film",Badri Prasad,,HMV Records,0
4be99590-ab9a-5386-a303-c245c7e0d4dc,Sipahsalar,1936,"Hindi, Film",Meer Sahib,"Munshi Rafiq, Munshi Sham",,0
501dda87-0ee1-5341-9fe7-2d67e2b8ab5b,Snehlata,1936,"Hindi, Film",Lallubhai Naik,Vijayshankar Bhatt,HMV Records,0
78585dd8-7ff7-558b-b668-4ee0c3f4f5f5,Sonehra Sansar,1936,"Hindi, Film",K.C. Dey,Vijay Kumar - IV,HMV/Hindustan Records,0
7a4bb5d1-1058-53ac-b801-f0dbd87898eb,Struggle (Jeevan Sangram),1936,"Hindi, Film",Nagardas Nayak,Munshi Dil,,0
e180d680-cd27-5a8c-8380-a4a7be7cbbc7,Village Girl (Gramya Kanya),1936,"Hindi, Film",Rao,Pandit Anuj,HMV Records,0
121e76ce-8450-5f09-a18a-8733141f25f2,Anath Ashram,1937,"Hindi, Film",R.C. Boral,Kedar Nath Sharma,New Theatre/Megaphone Records,0
83788e7d-012d-59ec-bf64-949bf389c0b2,Asiai Sitara (Star Of Asia),1937,"Hindi, Film",Master Mohammed,Pandit Anuj,Twin Records,0
cd14ecbb-e69a-52f3-a7db-8e878de3615b,Captain Kirti Kumar,1937,"Hindi, Film",Bhaskar Rao,,HMV Records/Twin Records,0
880bf789-eb92-5377-acd4-3cd8d6879f6c,Challenge,1937,"Hindi, Film",Lallubhai Naik,Sampat Lal Shrivastav 'Anuj',Twin Records,0
3f0c87e5-2ec9-5844-893b-141b4951bbee,Dhanwan (Mazdoor Ki Beti),1937,"Hindi, Film",H.C. Bali,"Roopbani, Behzad Lakhnavi",,0
582285fa-0c3d-5180-bee9-a5a899ea2b3c,Dharmveer,1937,"Hindi, Film",Anna Sahab Mainkar,,HMV Records/Twin Records,0
73812997-8de2-5051-afe5-b5b326d3f91d,Dukhiari,1937,"Hindi, Film","Anil Biswas, Madhulal Damodar Master",Gauri Shankar Lal 'Akhtar',,0
a4a6243e-e133-5637-bc19-f41929d17272,Duniya Na Mane,1937,"Hindi, Film",Keshavrao Bhole,"Munshi Aziz, Longfellow",HMV Records,0
7b420185-f3f5-5a7e-9b98-04f33bd9ddc1,His Highness,1937,"Hindi, Film","Shankar Rao Vyas, Lallubhai Naik",Pandit Anuj,Twin Records,0
04df1f51-8b13-519e-93b8-735393f9da12,Hurricane Hansa,1937,"Hindi, Film",Master Mohammed,,HMV Records/Twin Records,0
40df2517-d753-57b3-b49e-4fc65d38d4ac,Izzat,1937,"Hindi, Film",Saraswati Devi,Jamuna Swaroop Kashyap Naatwan,HMV Records,0
4935b0d4-b293-5959-9001-ae28151079b9,Jagirdar,1937,"Hindi, Film",Anil Biswas,"Zia Sarhadi, Pandit Indra",HMV Records,0
40e6a157-70e5-5aca-b655-be5dce1ef35e,Jeevan Prabhat,1937,"Hindi, Film",Saraswati Devi,Jamuna Swaroop Kashyap Naatwan,HMV Records,0
966a9b47-61a1-5c5b-acfd-65fe43aca458,Khudai Khidmatgar (Garib Ki Tope),1937,"Hindi, Film",Nagardas Nayak,"Arzoo Lakhnavi, Pandit Radheshyam",HMV Records,0
4f4ca09e-b31e-58aa-8d70-96295da60034,Mahageet (Eternal Music),1937,"Hindi, Film",Anil Biswas,Zia Sarhadi,HMV Records,0
9d126d0e-5e32-5366-a145-dc3ff24e1cc0,Milap,1937,"Hindi, Film",K.C. Dey,Maeel Lakhnavi,,0
274dc466-02df-54cb-9c19-87d2348ceace,Mister,1937,"Hindi, Film",Lallubhai Naik,Pandit Anuj,HMV Records,0
59118568-6209-5d09-b702-2c25d9843793,Moti Ka Har (Pearl Necklace),1937,"Hindi, Film",Jaddanbai,"P.L. Santoshi, Jaddanbai, Munshi Manzar",,0
f182c613-3495-5d39-a111-195882eaf44b,Mukti,1937,"Hindi, Film","Pankaj Mullick, R.C. Boral","Arzoo Lakhnavi, Asgar Hossain Shore, Mirza Ghalib, Prem - III",Megaphone/Columbia Records,0
6705b85e-0177-5c15-920c-e213c27df972,Parakh (Prem Kasauti),1937,"Hindi, Film",B.S. Hoogan,,Twin Records,0
98dd38f3-16b4-5330-9668-2a6c78851df3,Prem Kahani,1937,"Hindi, Film",Saraswati Devi,Jamuna Swaroop Kashyap Naatwan,HMV Records,0
2f20e3cd-5f63-54da-9807-82ea437955b4,Prem Yatra,1937,"Hindi, Film",Q.S. Zahoor,Hakeem Ahmed Shuja,Jien-O-Phone Records,0
cbc08c51-8e5f-5a08-bc61-cd3724e5ec7b,Premveer,1937,"Hindi, Film",Anna Sahab Mainkar,Pandit Indra,Twin Records,0
4775b463-7e50-501e-9c6a-1a3b8bdec954,Savitri,1937,"Hindi, Film",Saraswati Devi,Jamuna Swaroop Kashyap Naatwan,Twin/HMV Records,0
d163e102-278a-5b52-ba2b-90e8f9009019,The President (Badi Bahen),1937,"Hindi, Film","R.C. Boral, Pankaj Mullick",,Hindusthan Records,0
dfdc7718-27c8-53f4-9fc9-d0491ee45faf,Toofani Tarzan,1937,"Hindi, Film",Master Mohammed,Pandit Gyan,Twin Records,0
7b0e91a9-b700-5f96-85be-20a3ee789470,Toofani Toli (Reckless Rogues),1937,"Hindi, Film",Gyan Dutt,"Pyare Lal Santoshi, Arzoo Lakhnavi",EMI-HMV,0
8323c9c9-ceca-52bd-b30f-b4f2f81e5cfc,Vidyapati,1937,"Hindi, Film",R.C. Boral,Kedar Sharma,Hindusthan/HMV/Megaphone Records,0
de07d19d-0b42-544e-b568-6ad5603b60bf,Wahan (Beyond The Horizon),1937,"Hindi, Film",Master Krishnarao,Narottam Vyas,HMV Records,0
69ea99d4-5194-5f70-a0e7-62cd57ab3e4a,Zambo The Ape Man (Sher-E-Jungle),1937,"Hindi, Film",Badri Prasad,Badri Prasad,EMI-Twin Records,0
bec8d098-3003-5fea-bb95-24659bd64ba2,300 Days And After (300 Din Baad),1938,"Hindi, Film",Anil Biswas,Zia Sarhadi,HMV Records,0
a0612d56-bc38-5d40-9665-4e90582f1e0d,Abhagin,1938,"Hindi, Film",R.C. Boral,,Megaphone Records,0
5659015c-0bb2-57e5-8d20-d9aff990be0a,Adhikar,1938,"Hindi, Film",Timir Baran,"Rashid Gorakhpuri, Arzoo",New Theatre Records,0
b1532150-df45-563a-8fe0-7ac491e319c4,Amar Prem (Daughter Of The Himalayas),1938,"Hindi, Film",Badri Prasad,Narottam Vyas,HMV Records,0
264297c7-9c27-5820-8373-e369548c234c,Baghban,1938,"Hindi, Film",Mushtaq Hussain,Mirza Musharraf,HMV Records,0
f1a0434c-d74b-5beb-ac75-68bc1e64d4a7,Banke Saanwariya (The Vagabond Lover),1938,"Hindi, Film",Damodar Sharma,,Regal Records,0
e9134d05-d602-588c-973d-93bb84924561,Bhabi,1938,"Hindi, Film",Saraswati Devi,"Meerabai, J.S. Casshyap, Traditional",HMV Records,0
db9b34bd-d625-5af9-8559-c0bae07e541d,Billi,1938,"Hindi, Film",Gyan Dutt,Pyare Lal Santoshi,HMV Records,0
37f62a5c-5dce-5c44-97aa-a695b63d8f8b,Brahmachari,1938,"Hindi, Film",Dada Chandekar,Pandit Indra,Twin Records,0
f680e795-794b-5173-9778-3262d108f3ad,Chhote Sarkar,1938,"Hindi, Film",Shanti Kumar Desai,Pandit Amar,Twin Records,0
229548ed-7456-58b1-8288-8b8d7620f67f,Dharti Mata,1938,"Hindi, Film",Pankaj Mullick,Pandit Sudarshan,New Theatres Records,0
4c523bfe-526e-5c02-85a1-219b4368005c,Duniya Kya Hai,1938,"Hindi, Film","Anna Sahab Mainkar, Kikubhai Yagnik",Munshi Aziz,Columbia Records,0
e987eb0c-2f47-5cfd-a70d-94eb69bd2ede,Gopal Krishna,1938,"Hindi, Film",Master Krishna Rao,S.L. Shrivastava 'Anuj',Young India Records,0
791f3bea-1dd3-5f8d-ac51-61d3fcf41d6f,Gorakh Aya,1938,"Hindi, Film",Gyan Dutt,Pyare Lal Santoshi,HMV Records,0
53708530-5bbb-5e3f-b8c8-02548eed4356,Gramophone Singer,1938,"Hindi, Film",Anil Biswas,"P. Sudarshan, Zia Sarhadi, Balkrishna Bohra",HMV Records,0
7e418bc5-e998-5def-8f0e-abc756a6aa67,Hum Tum Aur Woh (We Three),1938,"Hindi, Film",Anil Biswas,"Wajahat Mirza, Zia Sarhadi",HMV Records,0
e47349e3-c922-521f-bc3e-d8dde6ce2203,Jailor,1938,"Hindi, Film",Mir Saheb,Kamal Amrohi,Twin Records,0
48c92eb1-862a-5373-91cd-07c8b6f5f06e,Jwala,1938,"Hindi, Film",Dhamman Khan,Pandit Indra,HMV Records,0
b97889e2-734d-5a30-8352-b4bce949ea70,Kiske Saajan (Dynamite),1938,"Hindi, Film",Anil Biswas,"Pandit Indra, Zia Sarhadi",HMV Records,0
196ff187-0763-5a44-a787-beea394ff972,Lutaru Lalna,1938,"Hindi, Film","Master Mohammed, Baldev Nayak",Pandit Gyan,Twin Records,0
f01cab69-6f88-514f-8c1a-7731ce7a0664,Meetha Zahar,1938,"Hindi, Film",B.S. Hoogan,Munshi Irshad Ahmed,Twin Records,0
df22fe10-3049-56c8-a1ce-874ee01b0ea4,Mera Ladka,1938,"Hindi, Film",Keshavrao Bhole,S.L. Shrivastava 'Anuj',Young India Records,0
b2bd6938-425e-51eb-908d-3fea49a30426,Mother India,1938,"Hindi, Film",Ram Gopal,,Young India Records,0
1f0bac1a-858e-5b73-8470-e6227563387c,Nirmala,1938,"Hindi, Film",Saraswati Devi,Jamuna Swaroop Kashyap Naatwan,HMV Records,0
238f17e0-f257-5cbf-b92d-8f4317e3cc38,Poornima,1938,"Hindi, Film",Shankar Rao Vyas,Sampat Lal Shrivastav 'Anuj',HMV Records,0
80b07668-d9cc-549e-800a-2e9c18637db0,Postman (Abhilasha),1938,"Hindi, Film",Anil Biswas,Zia Sarhadi,HMV Records,0
f02d9249-c879-5bce-824e-fd78787bca99,Professor Waman M.Sc.,1938,"Hindi, Film",Gyan Dutt,Pyare Lal Santoshi,HMV Records,0
